PATIENT_ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,SYNTHEA_CITY
1229999,1963-04-21,,999-45-2789,S99939593,X66362213X,Mr.,Sang,Carson,Friesen,,,M,white,nonhispanic,M,Apopka  Florida  US,349 Shanahan Manor Suite 8,Tampa,Florida,Hillsborough County,12057,33620,27.993336852397963,-82.4949979655598,188747.77,170049.46,23461,TAMPA
1230000,1999-12-22,,999-62-5155,S99967197,X12206398X,Mr.,Calvin,Albert,Denesik,,,,white,nonhispanic,M,Pembroke Pines  Florida  US,839 Hand Glen,Tampa,Florida,Hillsborough County,12057,33604,27.93498629844245,-82.56442309784518,63022.96,37001.62,158565,TAMPA
1230001,2020-07-12,,999-54-6986,,,,Alanna,Tawna,Kuvalis,,,,white,nonhispanic,F,Largo  Florida  US,662 Jacobs Road Apt 5,Tampa,Florida,Hillsborough County,12057,33637,28.006528627183112,-82.42354813436143,1097.78,22843.31,19063,TAMPA
1230002,2000-03-10,,999-35-5588,S99919080,X33583035X,Mr.,Curt,Vito,Fadel,,,,white,nonhispanic,M,Pensacola  Florida  US,324 Pfeffer Brook Suite 23,Tampa,Florida,Hillsborough County,12057,33611,27.878868437053356,-82.42792622572837,15128.73,64332.19,15725,TAMPA
1230003,2016-01-22,,999-56-6664,,,,Quintin,Dwight,D'Amore,,,,white,nonhispanic,M,Temple Terrace  Florida  US,452 Mueller Annex,Tampa,Florida,Hillsborough County,12057,33613,27.859174382947316,-82.55215160275804,11939.68,11358.44,149599,TAMPA
1230004,1969-01-13,,999-19-9620,S99923817,X89079638X,Mrs.,María José,Julia,Galarza,,Marrero,M,white,hispanic,F,Bayamon  Puerto Rico  PR,745 Olson Mews Suite 58,Tampa,Florida,Hillsborough County,12057,33616,27.963363987379235,-82.3901676352785,1931660.97,0.0,99954,TAMPA
1230005,1946-05-31,,999-88-2137,S99926701,X79663462X,Mrs.,Susanne,Stacey,Fay,,Koch,M,white,nonhispanic,F,Tampa  Florida  US,558 Haley Track,Tampa,Florida,Hillsborough County,12057,33621,28.011753389337485,-82.52106074652585,1406867.69,218922.99,48805,TAMPA
1230006,1919-08-10,2021-04-15,999-56-9212,S99934436,X78606822X,Mr.,Reynaldo,Demetrius,Moore,,,M,asian,hispanic,M,Tampa  Florida  US,834 Hirthe Estate,Tampa,Florida,Hillsborough County,12057,33635,28.084708284831486,-82.45395235629857,377280.52,1584239.67,56311,TAMPA
1230007,1988-03-31,,999-45-8010,S99912575,X62286913X,Mrs.,Marlena,,Pagac,,Gulgowski,M,white,hispanic,F,Hollywood  Florida  US,1053 Douglas Alley Unit 93,Tampa,Florida,Hillsborough County,12057,33617,27.90147135496876,-82.5157426045048,137676.36,248556.68,106979,TAMPA
1230008,2024-01-13,,999-40-2700,,,,Shawn,Lawrence,Rippin,,,,white,nonhispanic,M,Jacksonville  Florida  US,201 Wiegand Throughway Apt 63,Tampa,Florida,Hillsborough County,12057,33629,28.02583641120322,-82.46692482521972,3576.53,0.0,100720,TAMPA
1230009,1965-08-15,,999-29-9704,S99971980,X36912842X,Mr.,Lucas,Mike,Yundt,,,M,white,nonhispanic,M,Clearwater  Florida  US,740 Schaefer Wynd,Tampa,Florida,Hillsborough County,12057,33610,28.032020033389472,-82.47116665049262,208141.6,1185667.15,576536,TAMPA
1230010,1979-01-25,,999-51-1674,S99999249,X72842160X,Ms.,Charline,Ja,Wolff,,,S,white,hispanic,F,Palm Harbor  Florida  US,948 Waelchi Bridge Suite 18,Tampa,Florida,Hillsborough County,12057,33620,27.934921240935992,-82.40939849964832,435254.73,523415.73,51851,TAMPA
1230011,1987-03-26,,999-17-8151,S99997646,X19272108X,Mrs.,Teresa,,Anguiano,,Grijalva,M,black,hispanic,F,Ponce  Puerto Rico  PR,765 Hodkiewicz Light Unit 12,Tampa,Florida,Hillsborough County,12057,33637,27.954207024469916,-82.34581788174157,281559.75,1314165.85,22074,TAMPA
1230012,2016-12-20,,999-42-6116,,,,Danilo,Hosea,Bergstrom,,,,white,nonhispanic,M,Jupiter  Florida  US,365 Collier Stravenue,Tampa,Florida,Hillsborough County,12057,33617,27.934761249422007,-82.48265850008734,27453.18,8167.37,96629,TAMPA
1230013,1915-01-16,1979-05-12,999-33-9115,S99982753,X79838184X,Mr.,Alonzo,Alden,Stehr,,,M,white,nonhispanic,M,Brasilia  Federal District  BR,412 Hyatt Trail,Tampa,Florida,Hillsborough County,12057,33619,28.01576465529693,-82.52899592649617,1292668.11,61747.38,44582,TAMPA
1230014,2019-11-12,,999-75-6717,,,,Fausto,Donn,Mitchell,,,,white,hispanic,M,Nocatee  Florida  US,762 Zboncak Lock,Tampa,Florida,Hillsborough County,12057,33615,27.94176478339556,-82.5247377112716,12826.46,12172.21,34673,TAMPA
1230015,1952-12-17,,999-87-7041,S99916202,X78211002X,Mrs.,Anita,,Montoya,,Armendáriz,D,white,hispanic,F,Ponce  Puerto Rico  PR,560 Russel Gate Apt 32,Tampa,Florida,Hillsborough County,12057,33637,28.04243780410986,-82.54149705748426,991334.69,201703.53,56302,TAMPA
1230016,2006-09-12,,999-59-7069,S99922879,,Ms.,Garnett,Allena,Schowalter,,,,white,hispanic,F,Jacksonville  Florida  US,757 Lind Road Suite 76,Tampa,Florida,Hillsborough County,12057,33618,28.06685445779528,-82.43256726100483,43748.51,80055.02,544691,TAMPA
1230017,2013-07-02,,999-61-1041,,,,Ollie,,Dach,,,,black,hispanic,M,Lehigh Acres  Florida  US,333 Hammes Port,Tampa,Florida,Hillsborough County,12057,33615,27.929191613941782,-82.48866664725747,78150.76,0.0,50474,TAMPA
1230018,1986-08-14,2020-10-28,999-66-6002,S99989470,X68698430X,Ms.,Cathleen,,Prosacco,,,S,black,nonhispanic,F,Venice  Florida  US,262 Hilpert Dam,Tampa,Florida,Hillsborough County,12057,33635,28.039429854455314,-82.33973379230778,1104524.31,867422.94,71714,TAMPA
1230019,1956-01-14,,999-59-2368,S99921042,X15120205X,Mr.,Ricardo,,Galarza,,,D,white,hispanic,M,Mexico City  Mexico City  MX,666 Heidenreich Club Unit 27,Tampa,Florida,Hillsborough County,12057,33612,27.90637645777182,-82.44606713749799,182275.65,1054746.07,58858,TAMPA
1230020,1945-01-14,1955-01-07,999-24-8275,,,,Opal,Glennis,Witting,,,,white,hispanic,F,Deerfield Beach  Florida  US,267 Bosco Throughway Unit 65,Tampa,Florida,Hillsborough County,12057,33616,27.963199407016454,-82.40266272431386,30157.37,41868.32,32054,TAMPA
1230021,1972-11-25,,999-79-4447,S99933302,X60650604X,Mrs.,Anita,Adriana,Vanegas,,Sánchez,M,black,hispanic,F,Caguas  Puerto Rico  PR,481 Wehner Bypass,Tampa,Florida,Hillsborough County,12057,33614,28.043488391270728,-82.51577702555524,374522.55,1826545.29,11683,TAMPA
1230022,1980-02-11,,999-98-4492,S99933146,X37846953X,Mr.,Olin,Bobby,Homenick,,,M,white,nonhispanic,M,Jacksonville  Florida  US,1063 Rolfson Rue Unit 25,Tampa,Florida,Hillsborough County,12057,33637,27.89763725991276,-82.40003097127331,148534.6,46185.86,976522,TAMPA
1230023,1985-02-17,,999-72-6940,S99984909,X83821315X,Mrs.,Eloisa,Lacey,Nikolaus,,Rohan,M,white,hispanic,F,Tampa  Florida  US,936 Grady Wall Suite 95,Tampa,Florida,Hillsborough County,12057,33647,28.058683050644298,-82.41014386165442,618633.89,620225.02,57006,TAMPA
1230024,2004-01-25,,999-62-3278,S99949840,X26705842X,Mr.,Francisco,,Bahena,,,,white,hispanic,M,Puebla  Puebla  MX,640 Abshire Mall Apt 13,Tampa,Florida,Hillsborough County,12057,33629,28.039923415394455,-82.6619728272456,74776.94,274881.49,52951,TAMPA
1230025,1945-09-10,,999-94-6655,S99965381,X11394921X,Ms.,Petra,,Hahn,,,S,white,nonhispanic,F,Miami Gardens  Florida  US,778 Legros Skyway,Tampa,Florida,Hillsborough County,12057,33610,27.91305527575087,-82.4873868934626,1461618.24,1313348.44,62160,TAMPA
1230026,1999-12-06,,999-95-1645,S99974253,X13204954X,Ms.,Stefani,Alexia,Mann,,,,white,nonhispanic,F,Winter Park  Florida  US,444 Wuckert Track,Tampa,Florida,Hillsborough County,12057,33637,27.933204902900023,-82.44308644964585,7256.12,785054.15,3060,TAMPA
1230027,1961-04-29,,999-70-8475,S99957033,X47528675X,Mr.,Steve,Fernando,Fisher,,,D,white,nonhispanic,M,Clearwater  Florida  US,294 Kuhn Union Unit 25,Tampa,Florida,Hillsborough County,12057,33604,28.036905066850647,-82.46303339318952,126644.64,996004.21,17055,TAMPA
1230028,1915-01-16,1994-01-09,999-45-2042,S99936122,X51881391X,Mr.,Lynn,,Wiza,,,D,white,nonhispanic,M,Sao Paulo  Sao Paulo  BR,529 O'Conner Spur Apt 26,Tampa,Florida,Hillsborough County,12057,33629,28.02449779526817,-82.43633757169763,374204.37,232882.29,44582,TAMPA
1230029,1961-06-16,2002-02-01,999-86-8131,S99987737,X87327020X,Mrs.,Blanca,Alejandra,Báez,,Ponce,M,white,hispanic,F,Panama City  Panama  PA,1069 Mayert Esplanade,Tampa,Florida,Hillsborough County,12057,33621,28.085616852212862,-82.453983700146,356846.72,912555.09,156547,TAMPA
1230030,1945-01-14,,999-82-8298,S99966784,X68394394X,Mrs.,Alessandra,,Bednar,,Jerde,M,white,hispanic,F,Fort Lauderdale  Florida  US,628 McCullough Passage,Tampa,Florida,Hillsborough County,12057,33617,28.023507233138034,-82.497685874544,466075.02,903241.44,32054,TAMPA
1230031,1981-10-30,,999-81-7120,S99935314,X39328527X,Mrs.,Matilde,Jacklyn,Kirlin,,Pfannerstill,M,white,nonhispanic,F,East Lake  Florida  US,470 McGlynn Pathway Unit 30,Tampa,Florida,Hillsborough County,12057,33607,28.06791744063795,-82.453095454328,720184.45,758871.62,64647,TAMPA
1230032,1999-05-31,,999-15-3594,S99944088,X76234266X,Ms.,June,Loyce,Braun,,,,white,nonhispanic,F,Fort Lauderdale  Florida  US,465 Schuppe Gateway,Tampa,Florida,Hillsborough County,12057,33615,28.01334098194404,-82.53380519193942,118847.01,436816.02,25238,TAMPA
1230033,2001-04-12,,999-64-2740,S99954011,X47545818X,Ms.,Lashon,Savanna,Heaney,,,,white,nonhispanic,F,Tallahassee  Florida  US,807 Rempel Extension,Tampa,Florida,Hillsborough County,12057,33606,27.879545111213083,-82.54698547044238,86578.26,237176.79,53723,TAMPA
1230034,1989-03-17,,999-71-6165,S99945705,X38224336X,Mr.,Gregory,Theron,Hermiston,,,M,white,nonhispanic,M,Palm River-Clair Mel  Florida  US,894 Schmitt Crossing Suite 29,Tampa,Florida,Hillsborough County,12057,33635,27.983851561357227,-82.53413785346225,63964.06,94399.39,5217,TAMPA
1230035,1965-11-15,,999-44-1847,S99956868,X36604232X,Mrs.,Katie,Muriel,Walsh,,Kub,W,white,nonhispanic,F,Miami Beach  Florida  US,356 Hintz Ranch,Tampa,Florida,Hillsborough County,12057,33616,28.057527553969976,-82.33760423261458,211591.58,1899994.74,78081,TAMPA
1230036,1986-08-14,,999-55-7376,S99937219,X8238445X,Mrs.,Meta,Meda,Goyette,,Tremblay,M,black,nonhispanic,F,Davie  Florida  US,695 Mann Club Apt 45,Tampa,Florida,Hillsborough County,12057,33613,27.83497583544322,-82.56135549535256,902846.41,13056.18,71714,TAMPA
1230037,1994-12-05,,999-52-5870,S99976889,X61917793X,Ms.,Isabel,,Miranda,,,S,white,hispanic,F,Portsmouth  Saint John Parish  DM,968 Deckow Common Apt 9,Tampa,Florida,Hillsborough County,12057,33615,27.94618573955055,-82.50334485996143,157228.96,356753.04,39481,TAMPA
1230038,1961-06-16,,999-47-7526,S99952727,X53045585X,Mrs.,Virginia,,Ureña,,Almanza,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,169 Prosacco Run Unit 5,Tampa,Florida,Hillsborough County,12057,33620,27.979702932208326,-82.58993458688649,559328.05,1623871.3,156547,TAMPA
1230039,2009-02-24,,999-90-3582,,,,Mel,Garret,Walter,,,,white,nonhispanic,M,Lake Worth  Florida  US,516 Shields Tunnel Unit 62,Tampa,Florida,Hillsborough County,12057,33635,28.01748294276386,-82.59999521830622,3650.0,94162.11,15082,TAMPA
1230040,1976-01-26,,999-33-8292,S99942189,X84157538X,Mr.,Salvador,Juan Carlos,Villaseñor,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,1056 Kutch Overpass Apt 17,Tampa,Florida,Hillsborough County,12057,33616,27.93907664748818,-82.50800537920996,177085.28,0.0,70580,TAMPA
1230041,1915-01-16,1991-12-04,999-42-1208,S99928197,X8136218X,Mr.,Williams,,Barton,,,M,white,nonhispanic,M,Rio de Janerio  Rio de Janerio  BR,220 Barrows Rue,Tampa,Florida,Hillsborough County,12057,33615,28.034561926575076,-82.3267569811517,414954.38,110880.55,44582,TAMPA
1230042,1986-06-13,1994-02-26,999-99-9761,,,,Jin,Page,Hammes,,,,white,nonhispanic,F,Bradenton  Florida  US,1000 Ullrich Avenue,Tampa,Florida,Hillsborough County,12057,33603,27.908277069532343,-82.44166409754935,28201.71,63679.76,112802,TAMPA
1230043,1987-06-09,,999-84-1589,S99938862,X52279236X,Mr.,Patricio,Ramón,Véliz,,,M,white,hispanic,M,Bogota  Bogota  CO,932 Leuschke Alley Unit 4,Tampa,Florida,Hillsborough County,12057,33616,28.021337397800345,-82.32946874325421,124447.06,0.0,48854,TAMPA
1230044,1919-08-10,2007-04-16,999-36-2102,S99933098,X14751247X,Mr.,Kerry,Glenn,Hilpert,,,M,asian,hispanic,M,Lisbon  Florida  US,1017 Russel Road,Tampa,Florida,Hillsborough County,12057,33609,27.925546114945284,-82.51413609469832,356868.89,888704.0,56311,TAMPA
1230045,1974-01-24,,999-19-4491,S99942414,X65275759X,Mrs.,Christian,Deeanna,Hoppe,,Schmitt,M,white,nonhispanic,F,Jupiter  Florida  US,400 Kozey Walk Suite 67,Tampa,Florida,Hillsborough County,12057,33637,28.005771780020723,-82.62524424620175,449000.6,1732692.94,146193,TAMPA
1230046,2010-04-08,,999-24-6437,,,,Rosario,Emilia,Dávila,,,,black,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,522 Heidenreich Plaza,Tampa,Florida,Hillsborough County,12057,33635,27.97887699978655,-82.42492026671044,64273.95,28655.84,123880,TAMPA
1230047,1943-12-02,,999-39-5860,S99967314,X64992948X,Mrs.,Oda,,Wisozk,,Wehner,M,black,nonhispanic,F,Winter Park  Florida  US,412 Simonis Landing Apt 23,Tampa,Florida,Hillsborough County,12057,33607,27.92914258824833,-82.46219447594741,704437.55,2490673.78,17966,TAMPA
1230048,2007-05-25,,999-94-7227,S99996911,,,Bennie,Man,Heathcote,,,,white,nonhispanic,M,Sao Paulo  Sao Paulo  BR,852 Lehner Esplanade,Tampa,Florida,Hillsborough County,12057,33603,28.042905378789293,-82.45125597270194,51143.75,1380.26,88357,TAMPA
1230049,1988-07-12,,999-93-8770,S99959641,X33312498X,Mrs.,Genny,Candance,Zieme,,Fritsch,M,white,nonhispanic,F,Golden Glades  Florida  US,738 Jast Course,Tampa,Florida,Hillsborough County,12057,33613,27.940380352463286,-82.47531028466753,244186.15,173142.25,91610,TAMPA
1230050,2008-01-13,,999-66-9234,S99934867,,,Vashti,Marsha,Veum,,,,white,nonhispanic,F,Port St. Lucie  Florida  US,322 Bogan Union,Tampa,Florida,Hillsborough County,12057,33617,27.98504628656581,-82.45756985061622,31346.46,44244.41,125223,TAMPA
1230051,1919-08-10,1948-07-10,999-29-9539,S99951934,X79977871X,Mr.,Tomas,Ulysses,Turcotte,,,M,asian,hispanic,M,Winter Springs  Florida  US,1085 Sporer Pathway Suite 40,Tampa,Florida,Hillsborough County,12057,33620,27.82092455713279,-82.5267872409383,99676.57,36830.57,56311,TAMPA
1230052,1997-11-22,,999-20-1049,S99956560,X36987620X,Mr.,Del,Fermin,Sawayn,,,,white,nonhispanic,M,Shady Hills  Florida  US,370 Yost Mission,Tampa,Florida,Hillsborough County,12057,33605,27.978630383779173,-82.47097146231697,38339.42,1087813.53,19566,TAMPA
1230053,1986-06-13,,999-71-4646,S99911787,X56697211X,Mrs.,Nova,Flossie,Flatley,,Morissette,M,white,nonhispanic,F,Davie  Florida  US,312 Stiedemann Plaza,Tampa,Florida,Hillsborough County,12057,33609,28.025813144007305,-82.65179256934718,447518.79,514868.11,112802,TAMPA
1230054,1981-11-08,,999-54-4298,S99958057,X29529210X,Ms.,Mittie,Debera,Doyle,,,S,white,nonhispanic,F,Boynton Beach  Florida  US,968 Rice Haven,Tampa,Florida,Hillsborough County,12057,33629,27.96699176834598,-82.4216824328028,665930.57,1590257.48,40212,TAMPA
1230055,2021-06-24,,999-18-8916,,,,Oneida,Donya,Mueller,,,,white,nonhispanic,F,Ormond Beach  Florida  US,146 Mueller Loaf,Tampa,Florida,Hillsborough County,12057,33611,28.048062242088594,-82.43116666218577,9290.79,1214.02,79759,TAMPA
1230056,1923-06-24,,999-95-1679,S99980724,X44581601X,Mrs.,Ami,,Breitenberg,,Lakin,M,white,nonhispanic,F,Fort Pierce  Florida  US,451 Runolfsson Viaduct,Tampa,Florida,Hillsborough County,12057,33613,27.96229245408244,-82.61386725087532,1710310.82,846586.16,65750,TAMPA
1230057,1979-01-13,,999-42-5225,S99998866,X45131873X,Mrs.,Joaquina,Shella,Pouros,,Simonis,M,asian,nonhispanic,F,Ferry Pass  Florida  US,383 Waelchi Vista,Tampa,Florida,Hillsborough County,12057,33612,28.040106594594224,-82.46957192671235,1054175.66,80114.53,71999,TAMPA
1230058,1992-12-23,,999-76-1174,S99993289,X69652730X,Mrs.,Nicolasa,Lashay,McLaughlin,,Doyle,M,white,nonhispanic,F,Pensacola  Florida  US,685 Gutkowski Ville,Tampa,Florida,Hillsborough County,12057,33621,28.01458916467546,-82.40871016628724,206502.31,163576.2,9259,TAMPA
1230059,2020-03-19,,999-64-8018,,,,Gerardo,Esteban,Riojas,,,,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,419 Osinski Terrace,Tampa,Florida,Hillsborough County,12057,33647,28.04362527195584,-82.53689745387214,13461.5,1231.03,53710,TAMPA
1230060,1986-03-27,,999-40-3884,S99921678,X69883029X,Mr.,Hernán,Pablo,Dávila,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,497 Goyette Track Apt 10,Tampa,Florida,Hillsborough County,12057,33614,28.000524539034988,-82.45353977922532,162036.87,0.0,93741,TAMPA
1230061,2015-03-12,,999-44-1763,,,,Norman,Moises,Kohler,,,,asian,nonhispanic,M,Valrico  Florida  US,694 Harris Dale Unit 42,Tampa,Florida,Hillsborough County,12057,33637,28.050023977194694,-82.46089985409415,37397.01,0.0,47757,TAMPA
1230062,2009-04-06,,999-75-8335,,,,Raúl,Gilberto,Rosales,,,,asian,hispanic,M,Mexico City  Mexico City  MX,166 Grady Highlands Suite 42,Tampa,Florida,Hillsborough County,12057,33634,27.978021973062994,-82.4650142839905,3581.0,916691.98,12850,TAMPA
1230063,1972-05-19,,999-50-4325,S99957945,X76667471X,Mr.,Ross,Kareem,Rice,,,S,white,nonhispanic,M,The Crossings  Florida  US,1059 Hane Gate,Tampa,Florida,Hillsborough County,12057,33637,27.959707882661064,-82.3956646141954,98320.37,144567.36,22420,TAMPA
1230064,1915-01-16,1979-12-03,999-59-4715,S99935128,X23851794X,Mr.,Zackary,Daron,McGlynn,,,M,white,nonhispanic,M,Rio de Janerio  Rio de Janerio  BR,581 Howell Parade Unit 65,Tampa,Florida,Hillsborough County,12057,33611,27.907346214824116,-82.41752233991983,663672.93,15063.98,44582,TAMPA
1230065,1997-12-25,,999-67-2440,S99994477,X18947915X,Ms.,Britney,Ammie,Kerluke,,,,white,hispanic,F,Cape Coral  Florida  US,533 Stoltenberg Port,Tampa,Florida,Hillsborough County,12057,33605,27.945281752014086,-82.50364619808998,37117.08,295653.2,17459,TAMPA
1230066,1976-10-17,,999-12-8289,S99922158,X21596829X,Mrs.,Jessi,Alesia,Mills,,Auer,M,black,hispanic,F,Bayonet Point  Florida  US,942 Cremin Gate Unit 19,Tampa,Florida,Hillsborough County,12057,33604,27.97111739569492,-82.59547477752918,873877.61,324182.15,58315,TAMPA
1230067,1979-10-23,,999-79-4954,S99945827,X32576459X,Ms.,Lynsey,Donald,Yundt,,,S,white,nonhispanic,F,University  Florida  US,923 Rice Village Apt 80,Tampa,Florida,Hillsborough County,12057,33611,27.866935636519127,-82.55203384456277,359650.89,655509.22,96401,TAMPA
1230068,2003-02-26,,999-52-4499,S99916491,X76040584X,Ms.,Shalon,,Schowalter,,,,black,nonhispanic,F,Miami Beach  Florida  US,244 Hickle Vale Apt 46,Tampa,Florida,Hillsborough County,12057,33613,28.056966493477923,-82.3876231533025,59497.8,1166509.58,14314,TAMPA
1230069,1985-12-03,,999-40-7081,S99974671,X18155538X,Mrs.,Lawrence,Jennefer,Anderson,,Marvin,M,white,nonhispanic,F,Tallahassee  Florida  US,327 West Dale,Tampa,Florida,Hillsborough County,12057,33612,28.066341160494762,-82.4562230449567,254993.46,593550.88,18807,TAMPA
1230070,1976-04-10,,999-38-1857,S99993487,X62781703X,Mrs.,Sherly,Tisha,Kautzer,,Orn,M,white,nonhispanic,F,Winter Springs  Florida  US,772 Cronin Walk Unit 3,Tampa,Florida,Hillsborough County,12057,33614,27.99796525770955,-82.49803045495197,383601.78,1668992.86,27578,TAMPA
1230071,1981-01-15,1983-12-18,999-17-6954,,,,Nicolás,Eduardo,Abeyta,,,,white,hispanic,M,Lima  Lima Province  PE,1026 Corwin Well Apt 88,Tampa,Florida,Hillsborough County,12057,33609,28.03189821671129,-82.4123347478629,5711.75,61416.56,26897,TAMPA
1230072,1963-11-12,,999-63-9298,S99938643,X14848075X,Mrs.,Enola,Bennie,Davis,,Hansen,M,white,nonhispanic,F,Ormond Beach  Florida  US,365 Harber Junction Suite 88,Tampa,Florida,Hillsborough County,12057,33618,27.9990666364484,-82.4469648399888,1938114.75,18391.49,40842,TAMPA
1230073,2019-11-14,,999-36-9595,,,,Kiesha,,Jenkins,,,,white,nonhispanic,F,Port Orange  Florida  US,1088 Bartoletti Plaza Suite 49,Tampa,Florida,Hillsborough County,12057,33609,27.907099290779723,-82.40725602090794,6892.55,3947.85,93051,TAMPA
1230074,1963-05-25,2018-09-03,999-92-4756,S99920581,X2916019X,Mrs.,Muriel,Eden,Cruickshank,,Mohr,W,white,nonhispanic,F,Orange City  Florida  US,915 Skiles Ranch Suite 30,Tampa,Florida,Hillsborough County,12057,33605,27.954748972372666,-82.40614808185397,619874.29,180095.83,69931,TAMPA
1230075,1961-06-20,2022-04-23,999-29-6274,S99963382,X33574186X,Mr.,Elroy,Keven,Heaney,,,W,white,nonhispanic,M,Pembroke Pines  Florida  US,760 Hodkiewicz Course Suite 5,Tampa,Florida,Hillsborough County,12057,33616,28.09894227628472,-82.44849739634233,371649.67,311081.4,68749,TAMPA
1230076,2005-04-07,,999-42-4312,S99918589,,Ms.,Jacalyn,Karma,Wilderman,,,,white,nonhispanic,F,Jacksonville  Florida  US,757 Padberg Orchard,Tampa,Florida,Hillsborough County,12057,33606,28.026070978072166,-82.49307391303591,94548.41,151485.42,47950,TAMPA
1230077,1919-08-10,,999-13-8196,S99936941,X66295980X,Mr.,Willis,Kenneth,Hyatt,,,M,asian,hispanic,M,Jacksonville  Florida  US,187 Haley Promenade Apt 61,Tampa,Florida,Hillsborough County,12057,33614,27.830003600200307,-82.56900497387024,380337.64,462277.29,56311,TAMPA
1230078,1993-09-01,,999-17-6056,S99953123,X75384034X,Mr.,Aurelio,Ronnie,Bartoletti,,,M,black,nonhispanic,M,Jacksonville  Florida  US,584 Cummings Burg Apt 5,Tampa,Florida,Hillsborough County,12057,33616,28.04898727953612,-82.58884383517193,116030.85,7429.56,39585,TAMPA
1230079,1961-08-31,,999-84-7228,S99963204,X29410760X,Mrs.,Janiece,Liane,Ritchie,,Sawayn,M,white,hispanic,F,Dania Beach  Florida  US,674 Christiansen Lane Apt 33,Tampa,Florida,Hillsborough County,12057,33604,28.0452513406077,-82.47630304300692,765719.82,957801.59,19644,TAMPA
